x,y
1772,86
1764,78
1772,70
1764,78
1772,70
1764,78
1756,70
1748,78
1740,70
1732,78
1724,70
1716,78
1724,70
1716,78
1708,70
1700,78
1692,70
1684,78
1692,70
1684,78
1692,70
1684,78
1692,70
1684,78
1692,70
1684,78
1692,70
1684,78
1692,70
1684,78
1676,70
1668,78
1676,70
1668,78
1660,70
1652,78
1644,70
1636,78
1628,70
1620,78
1612,70
1604,78
1596,70
1588,78
1580,70
1572,78
1564,70
1556,78
1548,70
1540,78
1548,70
1556,78
1564,70
1556,78
1564,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1580,70
1588,78
1580,70
1588,78
1596,70
1588,78
1596,70
1588,78
1580,70
1588,78
1580,70
1588,78
1596,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1596,70
1588,78
1596,70
1588,78
1580,70
1572,78
1580,70
1588,78
1580,70
1572,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1588,78
1580,70
1588,78
1596,70
1588,78
1580,70
1572,78
1580,70
1588,78
1596,70
1588,78
1596,70
1588,78
1580,70
1588,78
1580,70
1572,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1572,78
1580,70
1572,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1596,70
1588,78
1596,70
1588,78
1596,70
1588,78
1580,70
1572,78
1580,70
1572,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1596,70
1588,78
1580,70
1588,78
1580,70
1588,78
1596,70
1588,78
1580,70
1588,78
1596,70
1588,78
1580,70
1588,78
1580,70
1572,78
1564,70
1556,78
1564,70
1572,78
1564,70
1572,78
1580,70
1572,78
1580,70
1572,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
1580,70
1588,78
