x,y
1772,86
1764,94
1756,102
1748,110
1740,118
1732,126
1724,134
1716,142
1708,150
1700,158
1692,166
1684,174
1676,182
1668,190
1660,198
1652,206
1644,214
1636,222
1628,230
1620,238
1612,246
1604,254
1596,262
1588,270
1580,278
1572,286
1564,294
1556,302
1548,310
1540,318
1532,326
1524,334
1516,342
1508,350
1500,358
1492,366
1484,374
1476,382
1468,390
1460,398
1452,406
1444,414
1436,422
1428,430
1420,438
1412,446
1404,454
1396,462
1388,470
1380,478
1372,486
1364,494
1356,502
1348,510
1340,518
1332,526
1324,534
1316,542
1308,550
1300,558
1292,566
1284,574
1276,582
1268,590
1260,598
1252,606
1244,614
1236,622
1228,630
1220,638
1212,646
1204,654
1196,662
1188,670
1180,678
1172,686
1164,694
1156,702
1148,710
1140,718
1132,726
1124,734
1116,742
1108,750
1100,758
1092,766
1084,774
1076,782
1068,790
1060,798
1052,806
1044,814
1036,822
1028,830
1020,838
1012,846
1004,854
996,862
988,870
980,878
972,886
964,894
956,902
948,910
940,918
932,926
924,934
916,942
908,950
900,958
892,966
884,974
876,982
868,990
860,998
852,1006
844,1014
836,1022
828,1030
820,1038
812,1046
804,1054
796,1062
788,1070
780,1078
772,1086
764,1094
756,1102
748,1110
740,1118
732,1126
724,1134
716,1142
708,1150
700,1158
692,1166
684,1174
676,1182
668,1190
660,1198
652,1206
644,1214
636,1222
628,1230
620,1238
612,1246
604,1254
596,1262
588,1270
580,1278
572,1286
564,1294
556,1302
548,1310
540,1318
532,1326
524,1334
516,1342
508,1350
500,1358
492,1366
484,1374
476,1366
468,1358
460,1350
452,1342
444,1334
436,1326
428,1318
420,1310
412,1302
404,1294
396,1286
388,1278
380,1270
372,1262
364,1254
356,1246
348,1238
340,1230
332,1222
324,1214
316,1206
308,1198
300,1190
292,1182
284,1174
276,1166
268,1158
260,1150
252,1142
244,1134
236,1126
228,1118
220,1110
212,1102
204,1094
196,1086
188,1078
180,1070
172,1062
164,1054
156,1046
148,1038
140,1030
132,1022
124,1014
116,1006
108,998
100,990
92,982
84,974
76,966
68,958
76,950
84,942
92,934
100,926
108,918
116,910
124,902
132,894
140,886
148,878
156,870
164,862
172,854
180,846
188,838
196,830
204,822
212,814
220,806
228,798
236,790
244,782
252,774
260,766
268,758
276,750
284,742
292,734
300,726
308,718
316,710
324,702
332,694
340,686
348,678
356,670
364,662
372,654
380,646
388,638
396,630
404,622
412,614
420,606
428,598
