0.38153514,0.2736154,0.26776046,0.12784387
0.24383129,0.1369136,0.08078016,0.06300231
0.22123292,0.15104707,0.069541864,0.04107001
0.19665237,0.16778883,0.06983781,0.038883336
0.17851466,0.17187172,0.0827859,0.048623715
0.2079756,0.17957506,0.12220019,0.076525114
0.15347849,0.15424041,0.12244788,0.091200575
0.13498712,0.14074671,0.14358161,0.11072769
0.13708864,0.14075284,0.11550881,0.07959226
0.100920774,0.11495958,0.13105461,0.091134265
0.118146256,0.12009421,0.099687204,0.06470882
0.130927,0.13916649,0.12851296,0.08534085
0.1476345,0.13415182,0.16045824,0.12969527
0.09033009,0.12690316,0.119871035,0.06462043
0.09562864,0.092573635,0.15447155,0.11178587
0.076155305,0.07262569,0.10209589,0.06138265
0.10071404,0.08059015,0.08363426,0.057736173
0.09767044,0.12453901,0.11795311,0.11786701
0.08184508,0.09268669,0.1471428,0.13972352
0.0983967,0.0986572,0.1110535,0.102115065
0.11260217,0.1558602,0.085806005,0.11522351
0.0978105,0.08747481,0.11043447,0.104639605
0.11411702,0.12643346,0.08762881,0.116893135
0.10012184,0.088113695,0.11476008,0.10565248
0.11748198,0.09918112,0.09066458,0.12173574
0.13654011,0.17376997,0.08899565,0.07934382
0.071268946,0.0531024,0.077887475,0.070121944
0.12533754,0.14358123,0.08696696,0.0794534
0.06528666,0.05810134,0.0789501,0.069988295
0.11438685,0.111559115,0.08416421,0.08119665
0.123855844,0.08053089,0.09835764,0.10725431
0.10097774,0.120215945,0.101544365,0.1550432
0.11760189,0.082685634,0.092561014,0.10760592
0.11193145,0.117764436,0.1152365,0.12453753
0.13631567,0.0895397,0.09243779,0.11386876
0.15621044,0.1494043,0.14175671,0.11481646
0.09531705,0.10637244,0.11435307,0.18653503
0.11107129,0.12522027,0.09054397,0.10150997
0.11517151,0.09774479,0.13822488,0.0711605
0.10157339,0.098915875,0.09072991,0.09458004
0.095759906,0.10952509,0.11159078,0.14219959
0.09329845,0.09573603,0.080568336,0.090009324
0.09621051,0.091292426,0.120251894,0.056000203
0.091915414,0.08502075,0.07881916,0.089491665
0.087575965,0.097946964,0.10531475,0.10689043
0.10682307,0.08743477,0.0861653,0.08543804
0.08251605,0.08245394,0.10508244,0.09026069
0.10586378,0.13808057,0.10276021,0.1629119
0.12571798,0.18220288,0.08170655,0.12417414
0.088138595,0.07219103,0.06836546,0.07540659
0.09856776,0.09061147,0.12001141,0.07712204
0.08930181,0.09526169,0.09767133,0.12401205
0.11328175,0.12524714,0.07684694,0.12405917
0.08577308,0.07932623,0.06520322,0.06653397
0.09790856,0.08894384,0.12120459,0.07473462
0.09091194,0.09109161,0.10043804,0.1021089
0.114437416,0.09932802,0.0766316,0.12801158
0.13904305,0.18765983,0.06570702,0.10301307
0.0960635,0.053226817,0.08330086,0.11970414
0.09920387,0.07446966,0.092234306,0.083555125
0.11794366,0.058172964,0.095219135,0.119685136
0.09640472,0.055662543,0.08973807,0.08263414
0.11062241,0.051136356,0.08539006,0.12222958
0.10846242,0.057555437,0.09372918,0.08432098
0.10512498,0.05269981,0.084460326,0.119762145
0.10506655,0.062155172,0.095331796,0.08593896
