x,y
728,830
736,822
744,814
752,806
760,798
768,790
776,782
784,774
792,766
800,758
808,750
816,742
824,734
832,726
840,718
848,710
856,702
864,694
872,686
880,678
888,670
896,662
904,654
912,646
920,638
928,630
936,622
944,614
952,606
960,598
968,590
976,582
984,574
992,566
1000,558
1008,550
1016,542
1024,534
1032,526
1040,518
1048,510
1056,502
1064,494
1072,486
1080,478
1088,470
1096,462
1104,454
1112,446
1120,438
1128,430
1136,422
1144,414
1152,406
1160,398
1168,390
1176,382
1184,374
1192,366
1200,358
1208,350
1216,342
1224,334
1232,326
1240,318
1248,310
1256,302
1264,294
1272,286
1280,278
1288,270
1296,262
1304,254
1312,246
1320,238
1328,230
1336,222
1344,214
1352,206
1360,198
1368,190
1376,182
1384,174
1392,166
1400,158
1408,150
1416,142
1424,134
1432,126
1440,118
1448,110
1456,102
1464,94
1472,86
1480,78
1488,70
1480,78
1472,86
1464,94
1456,102
1448,110
1440,118
1432,126
1424,134
1416,142
1408,150
1400,158
1392,166
1384,174
1376,182
1368,190
1360,198
1352,206
1344,214
1336,222
1328,230
1320,238
1312,246
1304,254
1296,262
1288,270
1280,278
1272,286
1264,294
1256,302
1248,310
1240,318
1232,326
1224,334
1216,342
1208,350
1200,358
1192,366
1184,374
1176,382
1168,390
1160,398
1152,406
1144,414
1136,422
1128,430
1120,438
1112,446
1104,454
1096,462
1088,470
1080,478
1072,486
1064,494
1056,502
1048,510
1040,518
1032,526
1024,534
1016,542
1008,550
1000,558
992,566
984,574
976,582
968,590
960,598
952,606
944,614
936,622
928,630
920,638
912,646
904,654
896,662
888,670
880,678
872,686
864,694
856,702
848,710
840,718
832,726
824,734
816,742
808,750
800,758
792,766
784,774
776,782
768,790
760,798
752,806
744,814
736,822
728,830
720,838
712,846
704,854
696,862
688,870
680,878
672,886
664,894
656,902
648,910
640,918
632,926
624,934
616,942
608,950
600,958
592,966
584,974
576,982
568,990
560,998
552,1006
544,1014
536,1022
528,1030
520,1038
512,1046
504,1054
496,1062
488,1070
480,1078
472,1086
464,1094
456,1102
448,1110
440,1118
432,1126
424,1134
416,1142
408,1150
400,1158
392,1166
384,1174
376,1182
368,1190
360,1198
352,1206
344,1214
336,1222
328,1230
320,1238
312,1246
304,1254
296,1262
288,1270
280,1278
272,1286
264,1294
256,1302
248,1310
240,1318
232,1326
224,1334
216,1342
208,1350
200,1358
192,1366
184,1374
176,1366
168,1358
160,1350
152,1342
144,1334
136,1326
128,1318
120,1310
112,1302
104,1294
96,1286
88,1278
80,1270
72,1262
64,1254
72,1246
80,1238
88,1230
96,1222
104,1214
112,1206
120,1198
128,1190
136,1182
144,1174
152,1166
160,1158
168,1150
176,1142
184,1134
192,1126
200,1118
208,1110
216,1102
224,1094
232,1086
240,1078
248,1070
256,1062
264,1054
272,1046
280,1038
288,1030
296,1022
304,1014
312,1006
320,998
328,990
336,982
344,974
352,966
360,958
368,950
376,942
384,934
392,926
400,918
408,910
416,902
424,894
432,886
440,878
448,870
456,862
464,854
472,846
480,838
488,830
496,822
504,814
512,806
520,798
528,790
536,782
544,774
552,766
560,758
568,750
576,742
584,734
592,726
600,718
608,710
616,702
624,694
632,686
640,678
648,670
656,662
664,654
672,646
680,638
688,630
696,622
704,614
712,606
720,598
728,590
736,582
744,574
752,566
760,558
768,550
776,542
784,534
792,526
800,518
808,510
816,502
824,494
832,486
840,478
848,470
856,462
864,454
872,446
880,438
888,430
896,422
904,414
912,406
920,398
928,390
936,382
944,374
952,366
960,358
968,350
976,342
984,334
992,326
1000,318
1008,310
1016,302
1024,294
1032,286
1040,278
1048,270
1056,262
1064,254
1072,246
1080,238
1088,230
1096,222
1104,214
1112,206
1120,198
1128,190
1136,182
1144,174
1152,166
1160,158
1168,150
1176,142
1184,134
1192,126
1200,118
1208,110
1216,102
1224,94
1232,86
1240,78
1248,70
1256,78
1264,86
1272,94
1280,102
1288,110
1296,118
1304,126
1312,134
1320,142
1328,150
1336,158
1344,166
1352,174
1360,182
1368,190
1376,198
1384,206
1392,214
1400,222
1408,230
1416,238
1424,246
1432,254
1440,262
1448,270
1456,278
1464,286
1472,294
1480,302
1488,310
1496,318
1504,326
1512,334
1520,342
1528,350
1536,358
1544,366
1552,374
1560,382
1568,390
1576,398
1584,406
1592,414
1600,422
1608,430
1616,438
1624,446
1632,454
1640,462
1648,470
1656,478
1664,486
1672,494
1680,502
1688,510
1696,518
1704,526
1712,534
1720,542
1728,550
1736,558
1744,566
1752,574
1760,582
1768,590
1776,598
1784,606
1792,614
1800,622
1808,630
1816,638
1824,646
1832,654
1840,662
1848,670
1856,678
1864,686
1872,694
1880,702
1888,710
1896,718
1904,726
1912,734
1920,742
1928,750
1936,758
1944,766
1952,774
1960,782
1968,790
1976,798
1984,806
1992,814
2000,822
2008,830
2016,838
2024,846
2032,854
2040,862
2048,870
2056,878
2064,886
2072,894
2080,902
2088,910
2096,918
2104,926
2112,934
2120,942
2128,950
2136,958
2144,966
2152,974
2160,982
2168,990
2176,998
2184,1006
2192,1014
2200,1022
2208,1030
2216,1038
2224,1046
2232,1054
2240,1062
2248,1070
2256,1078
2264,1086
2272,1094
2280,1102
2288,1110
2296,1118
2304,1126
2312,1134
2320,1142
2328,1150
2336,1158
2344,1166
2352,1174
2360,1182
2368,1190
2376,1198
2384,1206
2392,1214
2400,1222
2408,1230
2416,1238
2424,1246
2432,1254
2440,1262
2448,1270
2456,1278
2464,1286
2472,1294
2480,1302
2488,1310
2496,1318
2504,1326
2512,1334
2520,1342
2528,1350
2536,1358
2544,1366
2552,1374
2544,1366
2536,1358
2528,1350
2520,1342
2512,1334
2504,1326
2496,1318
2488,1310
2480,1302
2472,1294
2464,1286
2456,1278
2448,1270
2440,1262
2432,1254
2424,1246
2416,1238
2408,1230
2400,1222
2392,1214
2384,1206
2376,1198
2368,1190
2360,1182
2352,1174
2344,1166
2336,1158
2328,1150
2320,1142
2312,1134
2304,1126
2296,1118
2288,1110
2280,1102
2272,1094
2264,1086
2256,1078
2248,1070
2240,1062
2232,1054
2224,1046
2216,1038
2208,1030
2200,1022
2192,1014
2184,1006
2176,998
2168,990
2160,982
2152,974
2144,966
2136,958
2128,950
2120,942
2112,934
2104,926
2096,918
2088,910
2080,902
2072,894
2064,886
2056,878
2048,870
2040,862
2032,854
2024,846
2016,838
2008,830
2000,822
1992,814
1984,806
1976,798
1968,790
1960,782
1952,774
1944,766
1936,758
1928,750
1920,742
1912,734
1904,726
1896,718
1888,710
1880,702
1872,694
1864,686
1856,678
1848,670
1840,662
1832,654
1824,646
1816,638
1808,630
1800,622
1792,614
1784,606
1776,598
1768,590
1760,582
1752,574
1744,566
1736,558
1728,550
1720,542
1712,534
1704,526
1696,518
1688,510
1680,502
1672,494
1664,486
1656,478
1648,470
1640,462
1632,454
1624,446
1616,438
1608,430
1600,422
1592,414
1584,406
1576,398
1568,390
1560,382
1552,374
1544,366
1536,358
1528,350
1520,342
1512,334
1504,326
1496,318
1488,310
1480,302
1472,294
1464,286
1456,278
1448,270
1440,262
1432,254
1424,246
1416,238
1408,230
1400,222
1392,214
1384,206
1376,198
1368,190
1360,182
1352,174
1344,166
1336,158
1328,150
1320,142
1312,134
1304,126
1296,118
1288,110
1280,102
1272,94
1264,86
1256,78
1248,70
1240,78
1232,86
1224,94
1216,102
1208,110
1200,118
1192,126
1184,134
1176,142
1168,150
1160,158
1152,166
1144,174
1136,182
1128,190
1120,198
1112,206
1104,214
1096,222
1088,230
1080,238
1072,246
1064,254
1056,262
1048,270
1040,278
1032,286
1024,294
1016,302
1008,310
1000,318
992,326
984,334
976,342
968,350
960,358
952,366
944,374
936,382
928,390
920,398
912,406
904,414
896,422
888,430
880,438
872,446
864,454
856,462
848,470
840,478
832,486
824,494
816,502
808,510
800,518
792,526
784,534
776,542
768,550
760,558
752,566
744,574
736,582
728,590
720,598
712,606
704,614
696,622
688,630
680,638
672,646
664,654
656,662
648,670
640,678
632,686
624,694
616,702
608,710
600,718
592,726
584,734
576,742
568,750
560,758
552,766
544,774
536,782
528,790
520,798
512,806
504,814
496,822
488,830
480,838
472,846
464,854
456,862
448,870
440,878
432,886
424,894
416,902
408,910
400,918
392,926
384,934
376,942
368,950
360,958
352,966
344,974
336,982
328,990
320,998
312,1006
304,1014
296,1022
288,1030
280,1038
272,1046
264,1054
256,1062
248,1070
240,1078
232,1086
224,1094
216,1102
208,1110
200,1118
192,1126
184,1134
176,1142
168,1150
160,1158
152,1166
144,1174
136,1182
128,1190
120,1198
112,1206
104,1214
96,1222
88,1230
80,1238
72,1246
64,1254
72,1262
80,1270
88,1278
96,1286
104,1294
112,1302
120,1310
128,1318
136,1326
144,1334
152,1342
160,1350
168,1358
176,1366
184,1374
192,1366
200,1358
208,1350
216,1342
224,1334
232,1326
240,1318
248,1310
256,1302
264,1294
272,1286
280,1278
288,1270
296,1262
304,1254
312,1246
320,1238
328,1230
336,1222
344,1214
352,1206
360,1198
368,1190
376,1182
384,1174
392,1166
400,1158
408,1150
416,1142
424,1134
432,1126
440,1118
448,1110
456,1102
464,1094
472,1086
480,1078
488,1070
496,1062
504,1054
512,1046
520,1038
528,1030
536,1022
544,1014
552,1006
560,998
568,990
576,982
584,974
592,966
600,958
608,950
616,942
624,934
632,926
640,918
648,910
656,902
664,894
672,886
680,878
688,870
696,862
704,854
712,846
720,838
728,830
736,822
744,814
752,806
760,798
768,790
776,782
784,774
792,766
800,758
808,750
816,742
824,734
832,726
840,718
848,710
856,702
864,694
872,686
880,678
888,670
896,662
904,654
