x,y
2571,1198
2563,1190
2555,1182
2547,1174
2539,1166
2547,1158
2539,1150
2547,1158
2555,1166
2563,1174
2571,1182
2579,1190
2587,1182
2595,1190
2603,1182
2611,1190
2619,1198
2627,1190
2635,1198
2643,1190
2651,1198
2659,1190
2667,1182
2675,1190
2683,1182
2691,1190
2699,1182
2707,1190
2715,1182
2723,1190
2731,1182
2739,1190
2747,1182
2755,1190
2763,1182
2771,1190
2779,1182
2787,1174
2795,1182
2803,1174
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
2803,1190
2811,1182
