1289,820
1281,828
1273,820
1281,812
1289,804
1297,796
1305,788
1313,780
1321,772
1329,764
1321,756
1313,748
1305,740
1297,732
1289,724
1297,716
1289,708
1281,700
1273,692
1265,684
1257,676
1265,684
1257,692
1265,684
1257,676
1249,668
1257,676
1249,684
1257,676
1249,684
1241,692
1249,684
1241,692
1233,684
1241,692
1233,700
1241,692
1233,700
1225,692
1217,684
1225,676
1233,668
1241,660
1249,668
1241,660
1233,668
1225,660
1217,668
1225,660
1217,668
1225,660
1233,652
1225,660
1233,652
1241,644
1249,652
1257,660
1265,668
1273,676
1281,684
1289,692
1297,700
1305,692
1313,684
1321,676
1329,668
1337,660
1329,668
1337,660
1329,668
1337,660
1345,652
1337,660
1329,668
1337,660
1329,668
1337,660
1329,668
1337,660
1345,668
1337,676
1345,668
1353,660
1345,652
1337,660
1329,652
1321,660
1329,652
1337,660
1345,668
1353,660
1361,652
1353,644
1345,636
1337,644
1329,652
1337,660
1329,668
1337,660
1345,652
1337,660
1345,652
1337,660
1345,652
1337,660
1345,652
1353,644
1361,652
1369,644
1361,636
1353,628
1345,620
1337,612
1345,604
1337,596
1329,588
1321,580
1329,588
1321,580
1313,572
1321,580
1313,572
1305,564
1313,572
1305,580
1297,572
1289,564
1281,556
1289,548
1297,556
1305,564
1297,556
1305,564
1313,556
1305,548
1313,556
1305,564
1313,556
1305,564
1313,556
1321,548
1329,556
1321,548
1313,556
1305,564
1313,556
1305,564
1313,556
1305,564
1313,556
1305,564
1313,556
1305,564
1297,556
1289,564
1297,556
1289,564
1281,572
1289,564
1281,572
1273,580
1281,572
1273,580
1265,588
1257,596
1265,588
1257,596
1265,588
1257,596
1265,588
1257,580
1265,572
1273,564
1281,556
1289,548
1297,540
1305,548
1313,556
1321,548
1313,540
1321,548
1329,540
1321,532
1329,540
1321,548
1329,540
1337,532
1345,540
1337,532
1345,524
1337,532
1345,524
1337,532
1345,524
1353,516
1361,524
1353,532
1345,540
1353,532
1345,540
1353,532
1361,524
1369,516
1361,524
1369,516
1361,508
1353,516
1361,524
1369,532
1361,540
1353,532
1361,540
1369,548
1377,556
1385,564
1377,572
1369,564
1377,572
1385,580
1377,588
1369,596
1361,604
1353,612
1345,620
1353,612
1361,620
1353,628
1345,636
1337,644
1329,652
1321,660
1313,668
1305,676
1297,684
1289,692
1281,684
1289,692
1281,684
1273,692
1281,684
1273,692
1265,684
1273,692
1265,700
1273,692
1265,700
1273,692
1265,700
1257,708
1265,700
1257,708
1249,716
1257,708
1249,716
1241,724
1249,716
1241,724
1233,732
1241,724
1233,732
1225,740
1217,732
1209,724
1217,716
1209,708
1217,700
1225,692
1217,684
1209,692
1201,684
1193,692
1201,700
1193,692
1185,700
1177,708
1185,700
1193,692
1185,700
1193,708
1185,700
1193,708
1185,716
1177,708
1185,716
1177,708
1185,716
1177,708
1185,716
1177,708
1185,716
1177,724
1169,716
1177,708
1169,700
1177,692
1185,684
1193,676
1201,684
1209,676
1217,684
1209,692
1201,684
1209,676
1217,684
1209,676
1201,684
1209,676
1217,668
1225,660
1233,668
1241,660
1249,652
1257,644
1265,636
1273,628
1281,620
1289,612
1281,620
1273,612
1281,604
1289,612
1281,620
1273,612
1265,604
1273,596
1281,604
1273,596
1265,604
1257,612
1265,620
1273,612
1265,604
1257,612
1249,604
1257,596
1265,588
1273,580
1281,572
1289,564
1297,556
1305,548
1313,556
1305,548
1297,540
1305,548
1297,540
1289,548
1297,540
1289,548
1281,540
1289,532
1297,540
1289,532
1281,540
1273,532
1281,524
1289,532
1297,524
1305,532
1313,540
1321,548
1329,556
1337,564
1329,556
1337,564
1345,572
1353,564
1361,572
1353,580
1345,588
1337,596
1345,588
1353,596
1361,588
1353,596
1361,604
1353,612
1361,604
1369,596
1361,604
1369,596
1377,588
1369,596
1377,588
1385,580
1377,588
1385,580
1393,588
1385,580
1393,572
1385,580
1393,572
1385,580
1393,572
1401,580
1393,572
1385,564
1377,572
1385,580
1393,572
1401,564
1409,572
1417,580
1425,588
1433,596
1441,588
1449,580
1457,588
1465,580
1473,588
1465,596
1457,604
1449,612
1457,604
1449,612
1457,604
1449,596
1441,604
1433,612
1441,604
1433,612
1441,604
1433,596
1441,588
1449,580
1457,588
1465,580
1473,572
1481,564
1489,572
1497,580
1489,588
1497,596
1505,604
1513,612
1521,620
1513,612
1521,620
1529,612
1521,604
1529,612
1537,620
1529,612
1537,604
1545,612
1553,620
1561,628
1553,636
1561,644
1553,652
1545,660
1537,668
1529,676
1521,684
1513,692
1505,700
1513,708
1505,716
1497,724
1505,732
1497,740
1505,748
1513,756
1505,764
1497,772
1505,764
1513,772
1521,780
1529,772
1521,764
1529,756
1537,748
1529,756
1537,764
1529,756
1521,764
1513,772
1505,780
1513,788
1521,780
1529,788
1537,780
1545,772
1537,764
1545,772
1553,780
1545,772
1553,780
1561,788
1569,780
1577,772
1585,764
1593,756
1601,748
1609,756
1617,748
1609,756
1601,764
1609,756
1601,764
1609,772
1617,764
1625,756
1633,748
1641,756
1649,748
1657,740
1665,748
1673,756
1681,748
1689,756
1697,748
1705,740
1697,732
1689,724
1697,716
1689,708
1681,700
1689,708
1697,700
1689,708
1697,700
1689,708
1697,700
1689,692
1697,684
1705,676
1713,668
1721,660
1729,652
1737,660
1745,668
1753,660
1745,652
1737,644
1729,636
1737,644
1729,636
1721,628
1713,636
1705,628
1713,636
1705,628
1713,636
1705,628
1697,620
1705,612
1697,604
1705,612
1697,604
1705,596
1713,604
1721,596
1713,588
1721,596
1713,588
1721,596
1713,588
1721,596
1729,588
1721,580
1713,588
1721,596
1729,588
1721,580
1713,588
1721,596
1729,588
1721,580
1729,572
1721,564
1713,556
1721,548
1713,540
1721,532
1729,524
1721,516
1713,508
1721,516
1729,508
1721,500
1729,492
1721,500
1713,492
1721,484
1729,476
1721,468
1713,460
1705,452
1697,444
1689,436
1681,428
1673,420
1665,412
1657,404
1649,396
1641,388
1649,380
1641,388
1649,380
1657,388
1649,396
1641,388
1649,380
1641,372
1633,380
1641,372
1649,364
1641,372
1649,364
1657,356
1649,364
1657,356
1649,364
1657,356
1665,364
1657,372
1665,380
1673,372
1665,380
1657,388
1665,380
1657,388
1649,396
1657,404
1665,412
1673,420
1681,428
1673,436
1665,444
1657,452
1649,460
1641,468
1633,460
1625,452
1617,444
1625,436
1617,428
1609,420
1601,412
1593,420
1585,428
1577,436
1569,444
1577,452
1569,460
1561,468
1569,460
1561,468
1569,460
1561,452
1553,460
1561,452
1553,460
1561,452
1553,460
1561,452
1553,460
1561,452
1553,460
1561,452
1553,460
1561,452
1553,460
1561,452
1553,460
1561,468
1553,476
1561,484
1569,476
1577,468
1569,460
1577,468
1569,460
1577,468
1569,460
1577,468
1569,476
1561,484
1553,492
1545,500
1537,492
1545,484
1537,476
1529,484
1521,492
1529,500
1537,492
1529,500
1537,492
1529,500
1537,492
1529,500
1537,492
1529,500
1537,508
1529,500
1537,508
1545,500
1537,508
1545,500
1553,492
1545,500
1537,508
1529,516
1521,508
1529,500
1537,508
1545,516
1537,508
1545,516
1553,508
1545,500
1537,508
1545,516
1553,524
1561,532
1553,540
1561,532
1553,540
1545,548
1537,556
1529,564
1521,572
1513,580
1505,588
1513,596
1521,604
1513,596
1521,604
1529,612
1537,620
1545,628
1537,636
1545,644
1537,652
1529,644
1537,636
1545,644
1553,652
1545,644
1553,652
1561,660
1553,652
1561,660
1569,652
1577,644
1585,636
1593,644
1601,636
1609,628
1617,636
1609,644
1617,636
1625,628
1617,636
1625,628
1617,636
1625,628
1633,636
1625,644
1633,636
1625,644
1633,636
1625,644
1617,652
1625,644
1617,636
1625,628
1633,620
1625,628
1617,620
1625,628
1617,620
1609,628
1617,636
1609,628
1601,620
1609,628
1617,620
1609,628
1617,620
1609,628
1617,620
1609,628
1617,620
1609,628
1617,620
1625,612
1633,604
1625,612
1617,620
1625,612
1617,620
1609,612
1617,620
1609,612
1617,620
1609,628
1601,620
1609,628
1617,620
1609,612
1601,620
1609,612
1601,620
1609,612
1601,620
1609,612
1617,620
1609,612
1601,620
1609,612
1601,604
1609,612
1601,604
1609,612
1601,604
1609,612
1617,604
1625,596
1633,588
1641,580
1649,572
1657,564
1665,556
1673,548
1681,556
1689,548
1697,556
1705,548
1697,540
1705,532
1713,524
1705,516
1697,508
1705,516
1697,508
1705,500
1697,508
1705,500
1713,492
1721,484
1729,476
1721,468
1713,460
1705,452
1697,444
1689,436
1681,428
1673,420
1665,412
1657,404
1649,396
1657,388
1665,380
1657,388
1665,380
1673,388
1665,380
1657,372
1649,380
1641,388
1649,380
1657,388
