0.60462636,0.5473481,0.6940937,0.7399889
0.38561353,0.35965365,0.38245887,0.3892607
0.14981326,0.15096027,0.14183971,0.15040663
0.12293352,0.1207393,0.10664687,0.11137194
0.1146649,0.11372888,0.09658487,0.10055567
0.10290624,0.107594766,0.095722385,0.09399641
0.09956695,0.10259117,0.09356347,0.10572963
0.1033889,0.10778951,0.088809595,0.100017354
0.10105491,0.100132,0.091731146,0.103523165
0.10390726,0.099706575,0.090103135,0.099840485
0.098894574,0.09507962,0.090140246,0.10019448
0.10213613,0.09617581,0.090650134,0.09682276
0.09633762,0.0956412,0.08622224,0.09456784
0.09425159,0.09778551,0.09596568,0.10817339
0.092489995,0.085375786,0.08630712,0.08860642
0.092622586,0.09319048,0.09318018,0.10436319
0.09378582,0.08015677,0.08921666,0.090656035
0.0925571,0.08754696,0.099914126,0.100721106
0.08261737,0.07735318,0.08317956,0.08269012
0.09659068,0.0922833,0.08458525,0.08918679
0.094568804,0.08704892,0.08340269,0.09859231
0.09382043,0.09083733,0.091582686,0.09496431
0.105221406,0.10474073,0.08665254,0.09262091
0.09795337,0.08571172,0.09278514,0.089281216
0.087090485,0.07962927,0.086257935,0.09007384
0.082648925,0.08161748,0.087975234,0.08215038
0.08328776,0.079844825,0.079689056,0.08635399
0.08873056,0.079461865,0.0761458,0.080991775
0.082818076,0.07495085,0.07621592,0.086413994
0.08607914,0.07503298,0.07322941,0.078496076
0.08235011,0.0722392,0.08374718,0.08684784
0.08504673,0.08580859,0.091870144,0.088205725
0.082232594,0.08330509,0.08874918,0.115593374
0.115273416,0.12392233,0.09712194,0.10113468
0.11527398,0.11498573,0.09260004,0.09603239
0.08007814,0.07220614,0.07409459,0.08063669
0.104531564,0.108039714,0.08461124,0.085452154
0.11048804,0.10573115,0.09694035,0.101286285
0.091436364,0.07034376,0.09209732,0.09774801
0.11473194,0.10255888,0.11432887,0.11338137
0.09672853,0.07052967,0.09696898,0.10159016
0.09685273,0.08782011,0.08479926,0.08485304
0.101631284,0.0721387,0.105104804,0.105449736
0.09382865,0.07864812,0.08301495,0.08176844
0.08500753,0.063602075,0.08277186,0.08645412
0.08981513,0.070596814,0.088610135,0.08074918
0.07779471,0.06279811,0.08444494,0.08162844
0.066162884,0.061125595,0.06507086,0.06735695
0.0770626,0.059880625,0.08716999,0.08880703
0.11920149,0.11383305,0.09935578,0.10523853
0.07419896,0.057617236,0.08617531,0.08880309
0.10263988,0.10355353,0.083114274,0.08559647
0.117512025,0.1052748,0.1004284,0.11347564
0.07037209,0.057211887,0.077566706,0.060488887
0.07089718,0.052756198,0.090314336,0.09283932
0.09411796,0.08626452,0.0954314,0.09045516
0.104344636,0.11976591,0.09398771,0.09551705
0.084794454,0.072913654,0.08648823,0.08679037
0.10972816,0.10898429,0.09121253,0.104475245
0.087520614,0.07114296,0.09508656,0.08407178
0.096152656,0.099202864,0.08837541,0.09042974
0.077394724,0.06432829,0.08660906,0.08494714
0.09243945,0.08977431,0.08661488,0.09013997
0.0704658,0.058187224,0.08740608,0.0683918
0.11212984,0.12436761,0.10072446,0.095890716
0.06607985,0.05289445,0.08792681,0.07610595
0.101992644,0.10723502,0.09605284,0.09461937
0.06110709,0.057725616,0.090376906,0.07043902
0.08914559,0.09029347,0.09830495,0.095960505
0.110192016,0.10739674,0.106552854,0.09978923
0.114825435,0.11587986,0.10737299,0.08709657
0.12721434,0.11199099,0.09773417,0.10273826
0.121188,0.11843023,0.10313789,0.09436936
0.11292215,0.11537201,0.10014051,0.0968859
0.044343896,0.044689737,0.04342977,0.056878053
0.0486365,0.05212967,0.052502193,0.07746814
0.0828378,0.06734426,0.054873243,0.06585871
0.057044663,0.068073265,0.07412994,0.1040286
0.097812906,0.071502805,0.06556892,0.11857238
0.08233557,0.058606092,0.098409146,0.09571488
0.09045505,0.06281832,0.09597185,0.094992325
0.1077243,0.11203011,0.10778485,0.10148776
0.07478857,0.09224491,0.12220245,0.12943147
0.10958178,0.079138495,0.111972444,0.120697305
0.08995436,0.07976541,0.092271,0.100270554
0.105877385,0.099501,0.105685376,0.11144699
0.104565434,0.11750757,0.09929332,0.11203082
0.09311802,0.1125734,0.09386211,0.11315945
0.056900304,0.1206531,0.1127329,0.11045523
0.09419769,0.11631593,0.103768945,0.110319555
