x,y
574,952
582,960
590,968
598,976
606,984
614,992
622,1000
630,1008
638,1016
646,1024
654,1032
662,1040
670,1048
678,1056
686,1064
694,1072
702,1080
710,1088
718,1096
726,1104
734,1112
742,1120
750,1128
758,1136
766,1144
774,1152
782,1160
790,1168
798,1176
806,1184
814,1192
822,1200
830,1208
838,1216
846,1224
854,1232
862,1240
870,1248
878,1256
886,1264
894,1272
902,1280
910,1288
918,1296
926,1304
934,1312
942,1320
950,1328
958,1336
966,1344
974,1352
982,1360
990,1368
998,1376
1006,1368
1014,1360
1022,1352
1030,1344
1038,1336
1046,1328
1054,1320
1062,1312
1070,1304
1078,1296
1086,1288
1094,1280
1102,1272
1110,1264
1118,1256
1126,1248
1134,1240
1142,1232
1150,1224
1158,1216
1166,1208
1174,1200
1182,1192
1190,1184
1198,1176
1206,1168
1214,1160
1222,1152
1230,1144
1238,1136
1246,1128
1254,1120
1262,1112
1270,1104
1278,1096
1286,1088
1294,1080
1302,1072
1310,1064
1318,1056
1326,1048
1334,1040
1342,1032
1350,1024
1358,1016
1366,1008
1374,1000
1382,992
1390,984
1398,976
1406,968
1414,960
1422,952
1430,944
1438,936
1446,928
1454,920
1462,912
1470,904
1478,896
1486,888
1494,880
1502,872
1510,864
1518,856
1526,848
1534,840
1542,832
1550,824
1558,816
1566,808
1574,800
1582,792
1590,784
1598,776
1606,768
1614,760
1622,752
1630,744
1638,736
1646,728
1654,720
1662,712
1670,704
1678,696
1686,688
1694,680
1702,672
1710,664
1718,656
1726,648
1734,640
1742,632
1750,624
1758,616
1766,608
1774,600
1782,592
1790,584
1798,576
1806,568
1814,560
1822,552
1830,544
1838,536
1846,528
1854,520
1862,512
1870,504
1878,496
1886,488
1894,480
1902,472
1910,464
1918,456
1926,448
1934,440
1942,432
1950,424
1958,416
1966,408
1974,400
1982,392
1990,384
1998,376
2006,368
2014,360
2022,352
2030,344
2038,336
2046,328
2054,320
2062,312
2070,304
2078,296
2086,288
2094,280
2102,272
2110,264
2118,256
2126,248
2134,240
2142,232
2150,224
2158,216
2166,208
2174,200
2182,192
2190,184
2198,176
2206,168
2214,160
2222,152
2230,144
2238,136
2246,128
2254,120
2262,112
2270,104
2278,96
2286,88
2294,80
2302,72
2310,64
2302,72
2294,80
2286,88
2278,96
2270,104
2262,112
2254,120
2246,128
2238,136
2230,144
2222,152
2214,160
2206,168
2198,176
2190,184
2182,192
2174,200
2166,208
2158,216
2150,224
2142,232
2134,240
2126,248
2118,256
2110,264
2102,272
2094,280
2086,288
2078,296
2070,304
2062,312
2054,320
2046,328
2038,336
2030,344
2022,352
2014,360
2006,368
1998,376
1990,384
1982,392
1974,400
1966,408
1958,416
1950,424
1942,432
1934,440
1926,448
1918,456
1910,464
1902,472
1894,480
1886,488
1878,496
1870,504
1862,512
1854,520
1846,528
1838,536
1830,544
1822,552
1814,560
1806,568
1798,576
1790,584
1782,592
1774,600
1766,608
1758,616
1750,624
1742,632
1734,640
1726,648
1718,656
1710,664
1702,672
1694,680
1686,688
1678,696
1670,704
1662,712
1654,720
1646,728
1638,736
1630,744
1622,752
1614,760
1606,768
1598,776
1590,784
1582,792
1574,800
1566,808
1558,816
1550,824
1542,832
1534,840
1526,848
1518,856
1510,864
1502,872
1494,880
1486,888
1478,896
1470,904
1462,912
1454,920
1446,928
1438,936
1430,944
1422,952
1414,960
1406,968
1398,976
1390,984
1382,992
1374,1000
1366,1008
1358,1016
1350,1024
1342,1032
1334,1040
1326,1048
1318,1056
1310,1064
1302,1072
1294,1080
1286,1088
1278,1096
1270,1104
1262,1112
1254,1120
1246,1128
1238,1136
1230,1144
1222,1152
1214,1160
1206,1168
1198,1176
1190,1184
1182,1192
1174,1200
1166,1208
1158,1216
1150,1224
1142,1232
1134,1240
1126,1248
1118,1256
1110,1264
1102,1272
1094,1280
1086,1288
1078,1296
1070,1304
1062,1312
1054,1320
1046,1328
1038,1336
1030,1344
1022,1352
1014,1360
1006,1368
998,1376
990,1368
982,1360
974,1352
966,1344
958,1336
950,1328
942,1320
934,1312
926,1304
918,1296
910,1288
902,1280
894,1272
886,1264
878,1256
870,1248
862,1240
854,1232
846,1224
838,1216
830,1208
822,1200
814,1192
806,1184
798,1176
790,1168
782,1160
774,1152
766,1144
758,1136
750,1128
742,1120
734,1112
726,1104
718,1096
710,1088
702,1080
694,1072
686,1064
678,1056
670,1048
662,1040
654,1032
646,1024
638,1016
630,1008
622,1000
614,992
606,984
598,976
590,968
582,960
574,952
566,944
558,936
550,928
542,920
534,912
526,904
518,896
510,888
502,880
494,872
486,864
478,856
470,848
462,840
454,832
446,824
438,816
430,808
422,800
414,792
406,784
398,776
390,768
382,760
374,752
366,744
358,736
350,728
342,720
334,712
326,704
318,696
310,688
302,680
294,672
286,664
278,656
270,648
262,640
254,632
246,624
238,616
230,608
222,600
214,592
206,584
198,576
190,568
182,560
174,552
166,544
158,536
150,528
142,520
134,512
126,504
118,496
110,488
102,480
94,472
86,464
78,456
70,448
78,440
86,432
94,424
102,416
110,408
118,400
126,392
134,384
142,376
150,368
158,360
166,352
174,344
182,336
190,328
198,320
206,312
214,304
222,296
230,288
238,280
246,272
254,264
262,256
270,248
278,240
286,232
294,224
302,216
310,208
318,200
326,192
334,184
342,176
350,168
358,160
366,152
374,144
382,136
390,128
398,120
406,112
414,104
422,96
430,88
438,80
446,72
454,64
462,72
470,80
478,88
486,96
494,104
502,112
510,120
518,128
526,136
534,144
542,152
550,160
558,168
566,176
574,184
582,192
590,200
598,208
606,216
614,224
622,232
630,240
638,248
646,256
654,264
662,272
670,280
678,288
686,296
694,304
702,312
710,320
718,328
726,336
734,344
742,352
750,360
758,368
766,376
774,384
782,392
790,400
798,408
806,416
814,424
822,432
830,440
838,448
846,456
854,464
862,472
870,480
878,488
886,496
894,504
902,512
910,520
918,528
926,536
934,544
942,552
950,560
958,568
966,576
974,584
982,592
990,600
998,608
1006,616
1014,624
1022,632
1030,640
1038,648
1046,656
1054,664
1062,672
1070,680
1078,688
1086,696
1094,704
1102,712
1110,720
1118,728
1126,736
1134,744
1142,752
1150,760
1158,768
1166,776
1174,784
1182,792
1190,800
1198,808
1206,816
1214,824
1222,832
1230,840
1238,848
1246,856
1254,864
1262,872
1270,880
1278,888
1286,896
1294,904
1302,912
1310,920
1318,928
1326,936
1334,944
1342,952
1350,960
1358,968
1366,976
1374,984
1382,992
1390,1000
1398,1008
1406,1016
1414,1024
1422,1032
1430,1040
1438,1048
1446,1056
1454,1064
1462,1072
1470,1080
1478,1088
1486,1096
1494,1104
1502,1112
1510,1120
1518,1128
1526,1136
1534,1144
1542,1152
1550,1160
1558,1168
1566,1176
1574,1184
1582,1192
1590,1200
1598,1208
1606,1216
1614,1224
1622,1232
1630,1240
1638,1248
1646,1256
1654,1264
1662,1272
1670,1280
1678,1288
1686,1296
1694,1304
1702,1312
1710,1320
1718,1328
1726,1336
1734,1344
1742,1352
1750,1360
1758,1368
1766,1376
1758,1368
1750,1360
1742,1352
1734,1344
1726,1336
1718,1328
1710,1320
1702,1312
1694,1304
1686,1296
1678,1288
1670,1280
1662,1272
1654,1264
1646,1256
1638,1248
1630,1240
1622,1232
1614,1224
1606,1216
1598,1208
1590,1200
1582,1192
1574,1184
1566,1176
1558,1168
1550,1160
1542,1152
1534,1144
1526,1136
1518,1128
1510,1120
1502,1112
1494,1104
1486,1096
1478,1088
1470,1080
1462,1072
1454,1064
1446,1056
1438,1048
1430,1040
1422,1032
1414,1024
1406,1016
1398,1008
1390,1000
1382,992
1374,984
1366,976
1358,968
1350,960
1342,952
1334,944
1326,936
1318,928
1310,920
1302,912
1294,904
1286,896
1278,888
1270,880
1262,872
1254,864
1246,856
1238,848
1230,840
1222,832
1214,824
1206,816
1198,808
1190,800
1182,792
1174,784
1166,776
1158,768
1150,760
1142,752
1134,744
1126,736
1118,728
1110,720
1102,712
1094,704
1086,696
1078,688
1070,680
1062,672
1054,664
1046,656
1038,648
1030,640
1022,632
1014,624
1006,616
998,608
990,600
982,592
974,584
966,576
958,568
950,560
942,552
934,544
926,536
918,528
910,520
902,512
894,504
886,496
878,488
870,480
862,472
854,464
846,456
838,448
830,440
822,432
814,424
806,416
798,408
790,400
782,392
774,384
766,376
758,368
750,360
742,352
734,344
726,336
718,328
710,320
702,312
694,304
686,296
678,288
670,280
662,272
654,264
646,256
638,248
630,240
622,232
614,224
606,216
598,208
590,200
582,192
574,184
566,176
558,168
550,160
542,152
534,144
526,136
518,128
510,120
502,112
494,104
486,96
478,88
470,80
462,72
454,64
462,72
470,80
478,88
486,96
494,104
502,112
510,120
518,128
526,136
534,144
542,152
550,160
558,168
566,176
574,184
582,192
590,200
598,208
606,216
614,224
622,232
630,240
638,248
646,256
654,264
662,272
670,280
678,288
686,296
694,304
702,312
710,320
718,328
726,336
734,344
742,352
750,360
758,368
766,376
774,384
782,392
790,400
798,408
806,416
814,424
822,432
830,440
838,448
846,456
854,464
862,472
870,480
878,488
886,496
894,504
902,512
910,520
918,528
926,536
934,544
942,552
950,560
958,568
966,576
974,584
982,592
990,600
998,608
1006,616
1014,624
1022,632
1030,640
1038,648
1046,656
1054,664
1062,672
1070,680
1078,688
1086,696
1094,704
1102,712
1110,720
1118,728
1126,736
1134,744
1142,752
1150,760
1158,768
1166,776
1174,784
1182,792
1190,800
1198,808
1206,816
1214,824
1222,832
1230,840
1238,848
1246,856
1254,864
1262,872
1270,880
1278,888
1286,896
1294,904
1302,912
1310,920
1318,928
1326,936
1334,944
1342,952
1350,960
1358,968
1366,976
1374,984
1382,992
1390,1000
1398,1008
1406,1016
1414,1024
1422,1032
1430,1040
1438,1048
1446,1056
1454,1064
1462,1072
1470,1080
