x,y
574,952
582,960
590,968
598,976
606,984
614,992
622,984
630,976
638,984
646,976
654,984
662,976
670,984
678,976
670,984
678,976
670,984
678,992
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
686,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,968
678,976
670,984
678,976
686,984
694,992
686,984
694,992
686,984
694,992
686,984
694,992
686,984
694,992
686,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
678,976
670,984
