2384,959
2376,951
2384,943
2376,935
2368,943
2360,951
2352,959
2344,967
2336,959
2328,967
2320,975
2312,983
2304,991
2296,999
2304,1007
2296,1015
2288,1023
2280,1031
2288,1039
2280,1047
2288,1039
2296,1031
2288,1039
2296,1031
2304,1039
2312,1031
2304,1039
2312,1031
2304,1039
2296,1031
2304,1023
2312,1031
2304,1023
2312,1031
2304,1023
2312,1015
2304,1023
2296,1015
2288,1023
2296,1031
2304,1023
2296,1015
2304,1007
2296,1015
2304,1007
2312,999
2304,1007
2312,999
2304,991
2296,999
2288,1007
2296,999
2304,991
2296,999
2304,991
2296,999
2288,1007
2296,999
2304,991
2312,983
2304,991
2312,983
2304,991
2312,983
2304,991
2312,983
2304,991
2312,983
2304,991
2312,999
2304,1007
2312,999
2304,991
2296,999
2288,1007
2296,999
2288,1007
2296,999
2304,991
2312,983
2304,975
2296,967
2288,959
2296,967
2288,959
2296,951
2304,959
2296,951
2288,943
2296,935
2288,927
2280,919
2288,927
2296,935
2288,927
2296,919
2304,927
2296,919
2304,927
2296,919
2304,927
2296,919
2304,927
2296,919
2304,927
2312,919
2304,911
2296,919
2304,927
2312,919
2304,911
2312,919
2304,911
2296,919
2304,911
2312,919
2304,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,927
2312,935
2304,927
2296,919
2288,927
2296,935
2288,927
2280,919
2288,927
2296,919
2304,911
2296,903
2288,895
2296,903
2288,911
2296,919
2304,911
2296,919
2304,927
2312,919
2304,911
2312,903
2304,911
2312,903
2304,911
2312,903
2304,911
2296,919
2304,911
2312,903
2320,911
2312,919
2304,927
2296,919
2304,927
2312,919
2304,927
2312,919
2320,911
2328,919
2320,927
2312,935
2304,927
2312,919
2304,911
2312,903
2304,911
2312,903
2320,911
2312,919
2304,927
2312,919
2320,911
2312,919
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2312,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2312,919
2320,911
2328,903
2320,911
2328,903
2320,911
2312,919
2320,911
2312,919
2320,911
2328,903
2320,911
2328,903
2336,895
2328,903
2320,911
2328,919
2320,927
2312,935
2304,927
2312,919
2320,911
2328,903
2336,911
2328,919
2320,927
2312,919
2304,911
2312,919
2304,911
2312,903
2304,911
2312,903
2320,895
2312,887
2304,879
2296,871
2288,863
2280,855
2288,847
2280,839
2288,831
2280,823
2288,815
2280,807
2272,815
2280,807
2288,799
2296,791
2288,799
2296,791
2304,783
2296,791
2288,799
2296,791
2304,783
2312,775
2304,783
2296,791
2304,783
2296,791
2288,799
2296,791
2288,799
2296,791
2304,799
2296,807
2288,815
2280,807
2272,815
2280,807
2272,815
2280,823
2288,815
2280,823
2288,815
2296,807
2304,799
2312,791
2304,799
2312,791
2320,783
2312,791
2320,783
2328,775
2320,783
2312,791
2304,799
2296,807
2304,799
2312,791
2304,799
2312,791
