x,y
1135,1217
1127,1225
1119,1233
1111,1241
1103,1249
1095,1257
1087,1265
1079,1273
1071,1281
1063,1289
1055,1297
1047,1305
1039,1313
1031,1321
1023,1329
1015,1337
1007,1345
999,1353
991,1361
983,1369
975,1361
967,1353
959,1345
951,1337
943,1329
935,1321
927,1313
919,1305
911,1297
903,1289
895,1281
887,1273
879,1265
871,1257
863,1249
855,1241
847,1233
839,1225
831,1217
823,1209
815,1201
807,1193
799,1185
791,1177
783,1169
775,1161
767,1153
759,1145
751,1137
743,1129
735,1121
727,1113
719,1105
711,1097
703,1089
695,1081
687,1073
679,1065
671,1057
663,1049
655,1041
647,1033
639,1025
631,1017
623,1009
615,1001
607,993
599,985
591,977
583,969
575,961
567,953
559,945
551,937
543,929
535,921
527,913
519,905
511,897
503,889
495,881
487,873
479,865
471,857
463,849
455,841
447,833
439,825
431,817
423,809
415,801
407,793
399,785
391,777
383,769
375,761
367,753
359,745
351,737
343,729
335,721
327,713
319,705
311,697
303,689
295,681
287,673
279,665
271,657
263,649
255,641
247,633
239,625
231,617
223,609
215,601
207,593
199,585
191,577
183,569
175,561
167,553
159,545
151,537
143,529
135,521
127,513
119,505
111,497
103,489
95,481
87,473
79,465
71,457
63,449
71,441
79,433
87,425
95,417
103,409
111,401
119,393
127,385
135,377
143,369
151,361
159,353
167,345
175,337
183,329
191,321
199,313
207,305
215,297
223,289
231,281
239,273
247,265
255,257
263,249
271,241
279,233
287,225
295,217
303,209
311,201
319,193
327,185
335,177
343,169
351,161
359,153
367,145
375,137
383,129
391,121
399,113
407,105
415,97
423,89
431,81
439,73
447,65
439,73
431,81
423,89
415,97
407,105
399,113
391,121
383,129
375,137
367,145
359,153
351,161
343,169
335,177
327,185
319,193
311,201
303,209
295,217
287,225
279,233
271,241
263,249
255,257
247,265
239,273
231,281
223,289
215,297
207,305
199,313
191,321
183,329
175,337
167,345
159,353
151,361
143,369
135,377
127,385
119,393
111,401
103,409
95,417
87,425
79,433
71,441
63,449
71,441
79,433
87,425
95,417
103,409
111,401
119,393
127,385
135,377
143,369
151,361
159,353
167,345
175,337
183,329
191,321
199,313
207,305
215,297
223,289
